Gabor_feature_0,Gabor_feature_1,Gabor_feature_2,Gabor_feature_3,Gabor_feature_4,Gabor_feature_5,Gabor_feature_6,Gabor_feature_7,Gabor_feature_8,Gabor_feature_9,Gabor_feature_10,Gabor_feature_11,Gabor_feature_12,Gabor_feature_13,Gabor_feature_14,Gabor_feature_15,Gabor_feature_16,Gabor_feature_17,Gabor_feature_18,Gabor_feature_19,Gabor_feature_20,Gabor_feature_21,Gabor_feature_22,Gabor_feature_23,Gabor_feature_24,Gabor_feature_25,Gabor_feature_26,Gabor_feature_27,Gabor_feature_28,Gabor_feature_29,Gabor_feature_30,Gabor_feature_31,Gabor_feature_32,Gabor_feature_33,Gabor_feature_34,Gabor_feature_35,Gabor_feature_36,Gabor_feature_37,Gabor_feature_38,Gabor_feature_39,Gabor_feature_40,Gabor_feature_41,Gabor_feature_42,Gabor_feature_43,Gabor_feature_44,Gabor_feature_45,Gabor_feature_46,Gabor_feature_47,Gabor_feature_48,Gabor_feature_49,Gabor_feature_50,Gabor_feature_51,Gabor_feature_52,Gabor_feature_53,Gabor_feature_54,Gabor_feature_55,Gabor_feature_56,Gabor_feature_57,Gabor_feature_58,Gabor_feature_59,Gabor_feature_60,Gabor_feature_61,Gabor_feature_62,Gabor_feature_63,label
0.0908,0.3906,0.0,8172.0,0.1613,0.4934,0.0,14510.0,1.145,inf,0.0,inf,0.11395,0.4556,0.0,10260.0,0.3865,inf,0.0,34780.0,0.25,0.6875,0.0,22500.0,0.693,inf,0.0,62370.0,0.4314,inf,0.0,38850.0,0.3315,inf,0.0,29840.0,0.1824,0.572,0.0,16420.0,0.524,inf,0.0,47140.0,0.3638,inf,0.0,32740.0,0.97,inf,1.0,inf,0.07513,0.356,0.0,6764.0,0.9995,inf,1.0,inf,0.0814,0.3801,0.0,7330.0,keyboard
4.785,inf,3.0,inf,2.002,inf,0.0,inf,1.422,inf,0.0,inf,1.322,inf,0.0,inf,2.572,inf,0.0,inf,1.14,inf,0.0,inf,0.838,inf,0.0,inf,0.7554,inf,0.0,inf,1.372,inf,0.0,inf,0.653,inf,0.0,58750.0,0.4277,inf,0.0,38460.0,0.4653,inf,0.0,41900.0,1.018,inf,1.0,inf,0.296,inf,0.0,26610.0,0.657,inf,0.0,59170.0,0.2688,inf,0.0,24210.0,headphones
4.93,inf,3.605,inf,1.496,inf,1.0,inf,1.969,inf,0.0,inf,1.948,inf,1.0,inf,2.785,inf,1.0,inf,1.0,inf,0.0,inf,1.292,inf,0.0,inf,1.195,inf,0.0,inf,1.41,inf,0.0,inf,0.4736,inf,0.0,42600.0,0.6343,inf,0.0,57100.0,0.581,inf,0.0,52320.0,0.755,inf,0.0,inf,0.1015,0.4292,0.0,9140.0,0.447,inf,0.0,40220.0,0.1149,0.496,0.0,10344.0,headphones
6.406,inf,6.324,inf,1.109,inf,1.0,inf,3.49,inf,1.414,inf,0.8823,inf,0.0,inf,4.242,inf,2.0,inf,0.8804,inf,0.0,inf,1.744,inf,0.0,inf,0.604,inf,0.0,54370.0,2.533,inf,0.0,inf,0.549,inf,0.0,49400.0,1.176,inf,0.0,inf,0.4854,inf,0.0,43700.0,1.114,inf,1.0,inf,0.1299,0.674,0.0,11690.0,0.606,inf,0.0,54560.0,0.1288,0.664,0.0,11600.0,keyboard
1.671,inf,1.0,inf,1.572,inf,0.0,inf,3.783,inf,2.236,inf,1.51,inf,0.0,inf,1.616,inf,0.0,inf,1.247,inf,0.0,inf,2.322,inf,0.0,inf,1.139,inf,0.0,inf,1.242,inf,0.0,inf,0.8384,inf,0.0,inf,1.327,inf,0.0,inf,0.7783,inf,0.0,inf,0.6885,inf,0.0,61980.0,0.3677,inf,0.0,33100.0,0.57,inf,0.0,51260.0,0.3472,inf,0.0,31250.0,bike
0.8506,inf,0.0,inf,0.5547,inf,0.0,49920.0,5.1,inf,3.162,inf,0.4749,inf,0.0,42700.0,0.912,inf,0.0,inf,0.6274,inf,0.0,56480.0,3.186,inf,1.0,inf,0.5244,inf,0.0,47170.0,0.7495,inf,0.0,inf,0.422,inf,0.0,37980.0,1.85,inf,0.0,inf,0.3862,inf,0.0,34750.0,0.3196,inf,0.0,28770.0,0.1185,0.474,0.0,10664.0,0.746,inf,0.0,inf,0.09973,0.4229,0.0,8980.0,keyboard
1.978,inf,0.0,inf,1.114,inf,0.0,inf,3.744,inf,2.0,inf,0.8877,inf,0.0,inf,1.504,inf,0.0,inf,0.7856,inf,0.0,inf,2.79,inf,0.0,inf,0.6943,inf,0.0,62430.0,1.156,inf,0.0,inf,0.563,inf,0.0,50660.0,1.71,inf,0.0,inf,0.57,inf,0.0,51300.0,0.726,inf,0.0,65380.0,0.319,inf,0.0,28720.0,0.9653,inf,0.0,inf,0.319,inf,0.0,28720.0,monitor
3.129,inf,1.0,inf,0.571,inf,0.0,51360.0,3.709,inf,2.236,inf,0.5884,inf,0.0,52960.0,2.61,inf,1.0,inf,0.5874,inf,0.0,52900.0,3.107,inf,1.0,inf,0.7065,inf,0.0,63580.0,1.822,inf,0.0,inf,0.511,inf,0.0,46000.0,2.713,inf,1.0,inf,0.494,inf,0.0,44450.0,1.1045,inf,0.0,inf,0.2651,0.645,0.0,23870.0,1.697,inf,0.0,inf,0.267,0.6616,0.0,24050.0,laptop
5.71,inf,4.473,inf,1.598,inf,0.0,inf,1.42,inf,0.0,inf,1.855,inf,0.0,inf,3.088,inf,1.0,inf,0.763,inf,0.0,inf,0.762,inf,0.0,inf,0.8833,inf,0.0,inf,1.613,inf,0.0,inf,0.3557,inf,0.0,32030.0,0.3162,inf,0.0,28430.0,0.3955,inf,0.0,35600.0,0.9033,inf,0.0,inf,0.0708,0.3347,0.0,6376.0,0.4202,inf,0.0,37820.0,0.0742,0.3591,0.0,6676.0,backpack
0.2125,0.744,0.0,19120.0,0.2333,0.747,0.0,21010.0,2.488,inf,0.0,inf,0.3865,inf,0.0,34750.0,0.135,0.7134,0.0,12140.0,0.161,0.7446,0.0,14480.0,1.272,inf,0.0,inf,0.2483,inf,0.0,22350.0,0.09094,0.734,0.0,8184.0,0.10126,0.7124,0.0,9120.0,0.614,inf,0.0,55230.0,0.1459,inf,0.0,13120.0,0.044,0.4153,0.0,3960.0,0.02158,0.2156,0.0,1941.0,0.1934,inf,0.0,17400.0,0.02982,0.286,0.0,2684.0,mouse
3.242,inf,1.0,inf,1.818,inf,0.0,inf,2.135,inf,0.0,inf,1.742,inf,0.0,inf,1.903,inf,0.0,inf,1.406,inf,0.0,inf,1.77,inf,0.0,inf,1.408,inf,0.0,inf,0.9844,inf,0.0,inf,0.8887,inf,0.0,inf,1.372,inf,0.0,inf,1.117,inf,0.0,inf,0.677,inf,0.0,60860.0,0.423,inf,0.0,38050.0,0.833,inf,0.0,inf,0.433,inf,0.0,38980.0,keyboard
3.785,inf,1.414,inf,1.861,inf,1.0,inf,6.74,inf,6.402,inf,1.865,inf,1.0,inf,2.568,inf,1.0,inf,1.386,inf,0.0,inf,5.49,inf,4.473,inf,1.349,inf,0.0,inf,1.423,inf,0.0,inf,0.633,inf,0.0,56960.0,2.871,inf,1.0,inf,0.6216,inf,0.0,56000.0,1.05,inf,0.0,inf,0.08185,0.335,0.0,7370.0,1.592,inf,1.0,inf,0.0813,0.3354,0.0,7324.0,calculator
1.864,inf,0.0,inf,1.17,inf,0.0,inf,4.137,inf,2.236,inf,1.23,inf,0.0,inf,1.3125,inf,0.0,inf,0.718,inf,0.0,64580.0,2.418,inf,0.0,inf,0.695,inf,0.0,62530.0,0.617,inf,0.0,55580.0,0.3928,inf,0.0,35360.0,1.527,inf,0.0,inf,0.3435,inf,0.0,30930.0,0.2048,0.704,0.0,18430.0,0.05347,0.28,0.0,4810.0,0.5366,inf,0.0,48300.0,0.0554,0.2778,0.0,4984.0,laptop
1.356,inf,0.0,inf,1.023,inf,0.0,inf,1.132,inf,0.0,inf,0.894,inf,0.0,inf,0.808,inf,0.0,inf,0.5156,inf,0.0,46400.0,0.7783,inf,0.0,inf,0.4358,inf,0.0,39230.0,0.4993,inf,0.0,44930.0,0.2957,inf,0.0,26610.0,0.517,inf,0.0,46530.0,0.275,inf,0.0,24740.0,0.321,inf,0.0,28880.0,0.1192,0.633,0.0,10740.0,0.3442,inf,0.0,30990.0,0.1186,0.624,0.0,10670.0,headphones
1.69,inf,0.0,inf,2.37,inf,0.0,inf,3.113,inf,1.0,inf,3.014,inf,0.0,inf,1.105,inf,0.0,inf,1.848,inf,0.0,inf,1.987,inf,0.0,inf,2.396,inf,0.0,inf,0.839,inf,0.0,inf,1.352,inf,0.0,inf,1.412,inf,0.0,inf,1.655,inf,0.0,inf,0.6973,inf,0.0,62750.0,0.9746,inf,0.0,inf,1.167,inf,0.0,inf,1.007,inf,0.0,inf,keyboard
2.977,inf,1.414,inf,0.9805,inf,0.0,inf,4.023,inf,2.236,inf,1.125,inf,0.0,inf,2.096,inf,0.0,inf,0.648,inf,0.0,58300.0,2.764,inf,0.0,inf,0.8516,inf,0.0,inf,1.488,inf,0.0,inf,0.5435,inf,0.0,48900.0,1.903,inf,0.0,inf,0.6626,inf,0.0,59650.0,0.9414,inf,0.0,inf,0.2062,0.639,0.0,18580.0,1.192,inf,0.0,inf,0.2224,0.685,0.0,20020.0,monitor
3.572,inf,2.0,inf,0.3262,inf,0.0,29360.0,0.6484,inf,0.0,58400.0,0.3828,inf,0.0,34460.0,1.889,inf,0.0,inf,0.2327,inf,0.0,20930.0,0.3733,inf,0.0,33600.0,0.2155,inf,0.0,19400.0,1.015,inf,0.0,inf,0.1606,inf,0.0,14460.0,0.2588,inf,0.0,23310.0,0.1407,0.778,0.0,12670.0,0.3472,inf,0.0,31230.0,0.0751,0.538,0.0,6760.0,0.1234,0.798,0.0,11100.0,0.05542,0.3877,0.0,4984.0,mug
3.428,inf,1.0,inf,1.488,inf,0.0,inf,2.322,inf,0.0,inf,2.406,inf,1.0,inf,2.22,inf,0.0,inf,0.7637,inf,0.0,inf,1.453,inf,0.0,inf,1.474,inf,0.0,inf,1.218,inf,0.0,inf,0.4702,inf,0.0,42340.0,0.9062,inf,0.0,inf,0.8467,inf,0.0,inf,0.8125,inf,0.0,inf,0.1337,0.4858,0.0,12024.0,0.67,inf,0.0,60300.0,0.1934,0.676,0.0,17390.0,monitor
4.805,inf,3.0,inf,1.712,inf,0.0,inf,1.91,inf,0.0,inf,1.608,inf,0.0,inf,2.637,inf,0.0,inf,0.8506,inf,0.0,inf,1.184,inf,0.0,inf,0.965,inf,0.0,inf,1.551,inf,0.0,inf,0.4646,inf,0.0,41820.0,0.688,inf,0.0,61900.0,0.5493,inf,0.0,49400.0,0.8013,inf,0.0,inf,0.221,inf,0.0,19890.0,0.5347,inf,0.0,48160.0,0.2279,inf,0.0,20510.0,headphones
1.688,inf,0.0,inf,1.504,inf,0.0,inf,4.74,inf,3.0,inf,1.494,inf,0.0,inf,1.859,inf,0.0,inf,1.248,inf,0.0,inf,2.742,inf,0.0,inf,1.239,inf,0.0,inf,1.515,inf,0.0,inf,0.871,inf,0.0,inf,1.554,inf,0.0,inf,0.903,inf,0.0,inf,1.157,inf,0.0,inf,0.4485,inf,0.0,40400.0,1.045,inf,0.0,inf,0.4487,inf,0.0,40420.0,mug
1.567,inf,0.0,inf,1.465,inf,0.0,inf,1.752,inf,0.0,inf,2.883,inf,1.0,inf,0.954,inf,0.0,inf,1.0625,inf,0.0,inf,0.927,inf,0.0,inf,1.476,inf,0.0,inf,0.5957,inf,0.0,53630.0,0.6157,inf,0.0,55420.0,0.577,inf,0.0,51940.0,0.8926,inf,0.0,inf,0.7666,inf,1.0,inf,0.2396,0.8457,0.0,21570.0,0.815,inf,1.0,inf,0.328,inf,0.0,29520.0,mouse
3.809,inf,2.0,inf,2.963,inf,1.414,inf,4.418,inf,2.828,inf,3.238,inf,1.414,inf,2.627,inf,1.0,inf,1.873,inf,1.0,inf,3.105,inf,1.0,inf,2.39,inf,1.0,inf,1.892,inf,0.0,inf,1.291,inf,0.0,inf,2.107,inf,0.0,inf,1.615,inf,0.0,inf,1.185,inf,0.0,inf,0.587,inf,0.0,52830.0,1.099,inf,0.0,inf,0.6626,inf,0.0,59620.0,bike
1.129,inf,0.0,inf,0.845,inf,0.0,inf,2.168,inf,0.0,inf,0.738,inf,0.0,inf,0.778,inf,0.0,inf,0.4675,inf,0.0,42080.0,1.332,inf,0.0,inf,0.4307,inf,0.0,38750.0,0.2812,inf,0.0,25310.0,0.1714,inf,0.0,15430.0,0.4858,inf,0.0,43700.0,0.173,inf,0.0,15570.0,1.144,inf,1.0,inf,0.04233,0.2715,0.0,3810.0,1.443,inf,1.0,inf,0.04242,0.2725,0.0,3816.0,projector
1.821,inf,0.0,inf,1.908,inf,0.0,inf,4.07,inf,2.236,inf,2.023,inf,0.0,inf,1.278,inf,0.0,inf,1.205,inf,0.0,inf,2.566,inf,0.0,inf,1.294,inf,0.0,inf,0.878,inf,0.0,inf,0.9507,inf,0.0,inf,1.762,inf,0.0,inf,1.007,inf,0.0,inf,0.508,inf,0.0,45700.0,0.3745,inf,0.0,33730.0,0.818,inf,0.0,inf,0.377,inf,0.0,33900.0,bike
3.068,inf,0.0,inf,1.508,inf,0.0,inf,3.96,inf,1.414,inf,1.424,inf,0.0,inf,1.844,inf,0.0,inf,0.8022,inf,0.0,inf,1.808,inf,0.0,inf,0.7017,inf,0.0,63140.0,0.942,inf,0.0,inf,0.3967,inf,0.0,35700.0,0.8516,inf,0.0,inf,0.3342,inf,0.0,30100.0,0.8604,inf,1.0,inf,0.1521,0.72,0.0,13690.0,0.8965,inf,1.0,inf,0.1443,0.6475,0.0,12990.0,headphones
1.8545,inf,0.0,inf,0.3345,inf,0.0,30080.0,3.691,inf,1.0,inf,0.2542,0.8325,0.0,22900.0,1.052,inf,0.0,inf,0.1432,0.6616,0.0,12880.0,2.021,inf,0.0,inf,0.1002,0.4863,0.0,9020.0,0.569,inf,0.0,51200.0,0.07434,0.4565,0.0,6692.0,1.074,inf,0.0,inf,0.05792,0.346,0.0,5212.0,0.2722,inf,0.0,24500.0,0.0194,0.1666,0.0,1745.0,0.4788,inf,0.0,43070.0,0.02145,0.1688,0.0,1932.0,monitor
1.199,inf,0.0,inf,1.3125,inf,1.0,inf,2.537,inf,1.414,inf,2.014,inf,0.0,inf,0.747,inf,0.0,inf,1.023,inf,0.0,inf,1.936,inf,0.0,inf,1.306,inf,0.0,inf,0.475,inf,0.0,42720.0,0.5034,inf,0.0,45280.0,0.941,inf,0.0,inf,0.6855,inf,0.0,61730.0,0.279,inf,0.0,25100.0,0.2059,inf,0.0,18540.0,0.381,inf,0.0,34270.0,0.2256,inf,0.0,20300.0,calculator
4.96,inf,3.162,inf,1.95,inf,0.0,inf,2.002,inf,0.0,inf,1.483,inf,0.0,inf,2.402,inf,0.0,inf,0.9727,inf,0.0,inf,0.9243,inf,0.0,inf,0.803,inf,0.0,inf,1.158,inf,0.0,inf,0.4934,inf,0.0,44400.0,0.4365,inf,0.0,39260.0,0.3748,inf,0.0,33730.0,0.855,inf,0.0,inf,0.12146,0.4993,0.0,10936.0,0.532,inf,0.0,47870.0,0.1118,0.505,0.0,10060.0,headphones
1.334,inf,0.0,inf,0.9663,inf,0.0,inf,4.63,inf,3.0,inf,0.9824,inf,0.0,inf,1.492,inf,0.0,inf,0.9873,inf,0.0,inf,3.506,inf,1.414,inf,0.804,inf,0.0,inf,1.356,inf,0.0,inf,0.8853,inf,0.0,inf,2.537,inf,1.0,inf,0.8276,inf,0.0,inf,0.851,inf,0.0,inf,0.538,inf,0.0,48400.0,1.314,inf,0.0,inf,0.52,inf,0.0,46820.0,keyboard
2.549,inf,1.0,inf,1.25,inf,0.0,inf,1.829,inf,1.0,inf,1.411,inf,0.0,inf,1.566,inf,0.0,inf,0.958,inf,0.0,inf,1.052,inf,0.0,inf,1.019,inf,0.0,inf,0.807,inf,0.0,inf,0.4297,inf,0.0,38620.0,0.5947,inf,0.0,53540.0,0.4143,inf,0.0,37280.0,0.222,inf,0.0,19980.0,0.0758,0.474,0.0,6820.0,0.2076,inf,0.0,18690.0,0.05765,0.351,0.0,5190.0,mug
0.8335,inf,0.0,inf,0.3115,inf,0.0,28030.0,2.406,inf,0.0,inf,0.1921,0.4832,0.0,17310.0,0.5366,inf,0.0,48260.0,0.2336,0.761,0.0,21020.0,1.679,inf,0.0,inf,0.1621,0.488,0.0,14584.0,0.3413,inf,0.0,30700.0,0.1691,0.578,0.0,15210.0,1.1045,inf,0.0,inf,0.1237,0.4077,0.0,11140.0,0.3613,inf,0.0,32510.0,0.04636,0.2668,0.0,4172.0,0.7764,inf,0.0,inf,0.04477,0.2625,0.0,4030.0,laptop
3.803,inf,2.236,inf,1.83,inf,0.0,inf,1.596,inf,0.0,inf,1.41,inf,0.0,inf,3.055,inf,1.0,inf,1.457,inf,0.0,inf,1.467,inf,0.0,inf,1.297,inf,0.0,inf,2.463,inf,0.0,inf,1.271,inf,0.0,inf,1.176,inf,0.0,inf,1.168,inf,0.0,inf,1.665,inf,0.0,inf,0.9443,inf,0.0,inf,0.8657,inf,0.0,inf,0.9414,inf,0.0,inf,bike
1.416,inf,0.0,inf,0.8086,inf,0.0,inf,3.975,inf,2.236,inf,0.9727,inf,0.0,inf,0.882,inf,0.0,inf,0.5737,inf,0.0,51620.0,2.232,inf,0.0,inf,0.5767,inf,0.0,51940.0,0.522,inf,0.0,47040.0,0.3994,inf,0.0,35970.0,1.285,inf,0.0,inf,0.3542,inf,0.0,31890.0,0.5127,inf,0.0,46180.0,0.2947,inf,0.0,26530.0,0.7886,inf,0.0,inf,0.2512,0.753,0.0,22610.0,mug
3.24,inf,1.414,inf,2.266,inf,1.0,inf,4.617,inf,3.162,inf,1.956,inf,1.0,inf,2.398,inf,0.0,inf,1.349,inf,0.0,inf,3.273,inf,1.0,inf,1.177,inf,0.0,inf,1.777,inf,0.0,inf,0.942,inf,0.0,inf,2.373,inf,0.0,inf,0.802,inf,0.0,inf,1.184,inf,0.0,inf,0.3794,inf,0.0,34100.0,1.115,inf,0.0,inf,0.3503,inf,0.0,31540.0,monitor
2.385,inf,0.0,inf,2.162,inf,0.0,inf,4.97,inf,3.605,inf,2.326,inf,1.0,inf,1.547,inf,0.0,inf,1.407,inf,0.0,inf,3.332,inf,1.0,inf,1.66,inf,0.0,inf,1.044,inf,0.0,inf,0.831,inf,0.0,inf,1.991,inf,0.0,inf,1.021,inf,0.0,inf,0.4446,inf,0.0,40030.0,0.2131,0.615,0.0,19170.0,0.8413,inf,0.0,inf,0.258,0.75,0.0,23220.0,bike
1.876,inf,1.0,inf,1.61,inf,1.0,inf,5.035,inf,4.0,inf,1.704,inf,1.0,inf,1.734,inf,0.0,inf,1.27,inf,0.0,inf,3.521,inf,2.0,inf,1.378,inf,0.0,inf,1.362,inf,0.0,inf,1.0205,inf,0.0,inf,2.447,inf,1.0,inf,1.125,inf,0.0,inf,0.931,inf,0.0,inf,0.68,inf,0.0,61250.0,1.39,inf,0.0,inf,0.729,inf,0.0,inf,bike
3.66,inf,1.0,inf,1.843,inf,0.0,inf,2.2,inf,0.0,inf,1.722,inf,0.0,inf,2.104,inf,0.0,inf,1.131,inf,0.0,inf,1.364,inf,0.0,inf,1.05,inf,0.0,inf,1.293,inf,0.0,inf,0.626,inf,0.0,56320.0,0.7134,inf,0.0,64200.0,0.5303,inf,0.0,47740.0,1.018,inf,1.0,inf,0.1815,0.8086,0.0,16344.0,0.7324,inf,1.0,inf,0.1727,0.801,0.0,15540.0,backpack
3.586,inf,2.0,inf,1.296,inf,0.0,inf,2.064,inf,0.0,inf,1.241,inf,0.0,inf,2.336,inf,0.0,inf,0.7217,inf,0.0,64960.0,1.142,inf,0.0,inf,0.733,inf,0.0,inf,1.492,inf,0.0,inf,0.5356,inf,0.0,48220.0,0.7935,inf,0.0,inf,0.518,inf,0.0,46660.0,0.7104,inf,0.0,63940.0,0.1539,0.603,0.0,13864.0,0.3782,inf,0.0,34020.0,0.1455,0.538,0.0,13100.0,mug
4.82,inf,2.236,inf,1.366,inf,0.0,inf,1.546,inf,0.0,inf,0.4897,inf,0.0,44060.0,2.873,inf,0.0,inf,0.5444,inf,0.0,49020.0,0.815,inf,0.0,inf,0.2278,inf,0.0,20500.0,1.6875,inf,0.0,inf,0.287,inf,0.0,25820.0,0.523,inf,0.0,47070.0,0.1004,0.6235,0.0,9040.0,0.6465,inf,0.0,58200.0,0.11316,0.4756,0.0,10184.0,0.3066,inf,0.0,27600.0,0.1307,0.6084,0.0,11760.0,monitor
5.145,inf,4.0,inf,1.312,inf,0.0,inf,1.827,inf,1.0,inf,1.3,inf,1.0,inf,3.049,inf,1.414,inf,0.979,inf,0.0,inf,1.899,inf,0.0,inf,1.044,inf,0.0,inf,1.98,inf,0.0,inf,0.7764,inf,0.0,inf,1.399,inf,0.0,inf,0.88,inf,0.0,inf,1.214,inf,0.0,inf,0.5254,inf,0.0,47360.0,1.188,inf,0.0,inf,0.546,inf,0.0,49120.0,mug
2.598,inf,1.0,inf,2.633,inf,1.0,inf,5.74,inf,4.473,inf,2.354,inf,1.0,inf,2.035,inf,0.0,inf,1.799,inf,0.0,inf,4.1,inf,2.0,inf,1.824,inf,0.0,inf,1.152,inf,0.0,inf,0.826,inf,0.0,inf,2.277,inf,0.0,inf,0.948,inf,0.0,inf,0.746,inf,0.0,inf,0.2908,inf,0.0,26160.0,1.019,inf,0.0,inf,0.329,inf,0.0,29620.0,projector
1.687,inf,0.0,inf,1.647,inf,0.0,inf,4.82,inf,3.162,inf,2.115,inf,0.0,inf,0.9907,inf,0.0,inf,0.8203,inf,0.0,inf,2.475,inf,0.0,inf,1.155,inf,0.0,inf,0.536,inf,0.0,48260.0,0.4355,inf,0.0,39200.0,1.453,inf,0.0,inf,0.6924,inf,0.0,62270.0,0.369,inf,0.0,33180.0,0.2944,inf,0.0,26500.0,0.7617,inf,0.0,inf,0.367,inf,0.0,33020.0,headphones
2.443,inf,0.0,inf,0.5073,inf,0.0,45700.0,4.48,inf,3.0,inf,0.4656,inf,0.0,41900.0,1.388,inf,0.0,inf,0.2717,0.6562,0.0,24450.0,2.68,inf,0.0,inf,0.2566,0.6426,0.0,23100.0,0.9546,inf,0.0,inf,0.1329,0.5103,0.0,11976.0,1.843,inf,0.0,inf,0.1342,0.531,0.0,12070.0,0.3987,inf,0.0,35900.0,0.0316,0.1891,0.0,2844.0,0.7285,inf,0.0,inf,0.03214,0.1906,0.0,2894.0,calculator
1.591,inf,0.0,inf,0.871,inf,0.0,inf,2.025,inf,0.0,inf,0.429,inf,0.0,38620.0,0.8184,inf,0.0,inf,0.406,inf,0.0,36540.0,1.167,inf,0.0,inf,0.1824,inf,0.0,16420.0,0.47,inf,0.0,42340.0,0.1583,0.633,0.0,14250.0,0.66,inf,0.0,59460.0,0.067,0.4858,0.0,6030.0,0.1407,inf,0.0,12670.0,0.02228,0.1726,0.0,2005.0,0.2134,inf,0.0,19200.0,0.01386,0.137,0.0,1248.0,monitor
3.156,inf,1.0,inf,0.9995,inf,0.0,inf,3.414,inf,1.0,inf,1.659,inf,1.0,inf,2.002,inf,0.0,inf,0.575,inf,0.0,51740.0,2.338,inf,0.0,inf,0.944,inf,0.0,inf,1.3,inf,0.0,inf,0.357,inf,0.0,32130.0,1.356,inf,0.0,inf,0.545,inf,0.0,49060.0,1.138,inf,1.0,inf,0.1517,0.5903,0.0,13650.0,1.152,inf,1.0,inf,0.1711,0.634,0.0,15410.0,monitor
1.223,inf,0.0,inf,1.351,inf,0.0,inf,2.912,inf,1.0,inf,1.596,inf,0.0,inf,0.6743,inf,0.0,60670.0,0.7188,inf,0.0,64670.0,1.729,inf,0.0,inf,1.06,inf,0.0,inf,0.406,inf,0.0,36540.0,0.5737,inf,0.0,51620.0,1.191,inf,0.0,inf,0.6646,inf,0.0,59800.0,1.218,inf,1.0,inf,0.2219,0.5747,0.0,19970.0,1.654,inf,1.0,inf,0.223,0.577,0.0,20060.0,laptop
1.178,inf,0.0,inf,1.578,inf,0.0,inf,2.969,inf,1.0,inf,0.9243,inf,0.0,inf,0.8857,inf,0.0,inf,1.163,inf,0.0,inf,1.698,inf,0.0,inf,0.726,inf,0.0,65340.0,0.6396,inf,0.0,57570.0,0.87,inf,0.0,inf,1.0205,inf,0.0,inf,0.645,inf,0.0,58050.0,0.491,inf,0.0,44160.0,0.3572,inf,0.0,32130.0,0.6226,inf,0.0,56030.0,0.3315,inf,0.0,29840.0,headphones
2.48,inf,0.0,inf,0.848,inf,0.0,inf,3.37,inf,1.0,inf,1.578,inf,0.0,inf,2.215,inf,0.0,inf,0.4924,inf,0.0,44320.0,2.035,inf,0.0,inf,0.913,inf,0.0,inf,1.257,inf,0.0,inf,0.3555,inf,0.0,32020.0,1.264,inf,0.0,inf,0.5854,inf,0.0,52700.0,0.683,inf,0.0,61470.0,0.1455,0.5586,0.0,13096.0,0.743,inf,0.0,inf,0.1593,0.585,0.0,14340.0,keyboard
3.314,inf,2.0,inf,2.188,inf,1.0,inf,2.875,inf,1.414,inf,2.36,inf,1.0,inf,2.045,inf,0.0,inf,1.231,inf,0.0,inf,1.874,inf,0.0,inf,1.557,inf,0.0,inf,1.186,inf,0.0,inf,0.778,inf,0.0,inf,1.238,inf,0.0,inf,0.934,inf,0.0,inf,0.6323,inf,0.0,56860.0,0.373,inf,0.0,33570.0,0.7246,inf,0.0,65250.0,0.421,inf,0.0,37900.0,headphones
5.023,inf,3.605,inf,1.51,inf,0.0,inf,1.415,inf,0.0,inf,1.434,inf,0.0,inf,3.037,inf,1.0,inf,0.832,inf,0.0,inf,0.9727,inf,0.0,inf,0.8247,inf,0.0,inf,1.839,inf,0.0,inf,0.56,inf,0.0,50400.0,0.6055,inf,0.0,54500.0,0.586,inf,0.0,52770.0,0.9614,inf,0.0,inf,0.1718,0.6978,0.0,15460.0,0.442,inf,0.0,39800.0,0.1721,0.6665,0.0,15490.0,headphones
3.541,inf,1.414,inf,2.115,inf,1.0,inf,3.686,inf,1.414,inf,2.395,inf,1.0,inf,2.42,inf,0.0,inf,1.279,inf,0.0,inf,2.36,inf,0.0,inf,1.4795,inf,0.0,inf,1.755,inf,0.0,inf,0.7983,inf,0.0,inf,1.511,inf,0.0,inf,0.9536,inf,0.0,inf,1.526,inf,1.0,inf,0.623,inf,0.0,56100.0,1.337,inf,1.0,inf,0.6406,inf,0.0,57630.0,backpack
3.043,inf,2.0,inf,1.474,inf,1.0,inf,5.945,inf,5.098,inf,1.834,inf,1.0,inf,2.496,inf,0.0,inf,1.09,inf,0.0,inf,4.28,inf,2.828,inf,1.393,inf,0.0,inf,1.216,inf,0.0,inf,0.44,inf,0.0,39600.0,2.465,inf,0.0,inf,0.561,inf,0.0,50500.0,0.3572,inf,0.0,32140.0,0.1313,0.571,0.0,11820.0,0.7783,inf,0.0,inf,0.1356,0.529,0.0,12210.0,calculator
2.2,inf,1.0,inf,2.465,inf,1.0,inf,5.99,inf,5.0,inf,2.648,inf,1.0,inf,1.016,inf,0.0,inf,1.149,inf,0.0,inf,3.273,inf,1.414,inf,1.368,inf,0.0,inf,0.4543,inf,0.0,40860.0,0.4739,inf,0.0,42620.0,1.407,inf,0.0,inf,0.534,inf,0.0,48060.0,0.378,inf,0.0,34020.0,0.0604,0.295,0.0,5436.0,0.9126,inf,0.0,inf,0.0612,0.3115,0.0,5504.0,calculator
